user_id,joke_id,rating
7240,19,6.26
7241,19,2.89
7242,19,0.69
7243,19,-0.22
7244,19,3.86
7245,19,3.23
7246,19,6.07
7247,19,9.2
7248,19,-10.0
7249,19,1.59
7250,19,0.08
7251,19,-8.86
7252,19,-4.51
7253,19,3.55
7254,19,8.9
7255,19,0.0
7256,19,4.29
7257,19,-1.79
7258,19,1.48
7259,19,3.08
7260,19,5.79
7261,19,0.0
7262,19,4.96
7263,19,1.46
7264,19,-10.0
7265,19,-3.22
7266,19,0.0
7267,19,3.15
7268,19,-5.12
7269,19,10.0
7270,19,3.18
7271,19,10.0
7272,19,-3.37
7273,19,6.26
7274,19,3.27
7275,19,-4.73
7276,19,-2.56
7277,19,2.11
7278,19,0.0
7279,19,-3.37
7280,19,-3.64
7281,19,2.7
7282,19,-6.87
7283,19,-3.17
7284,19,5.99
7285,19,2.26
7286,19,5.98
7287,19,-3.9
7288,19,1.92
7289,19,-5.48
7290,19,-3.69
7291,19,9.84
7292,19,-10.0
7293,19,1.82
7294,19,3.38
7295,19,-3.25
7296,19,-2.64
7297,19,2.64
7298,19,-5.73
7299,19,-10.0
7300,19,-2.8
7301,19,-6.88
7302,19,6.83
7303,19,6.93
7304,19,4.6
7305,19,0.0
7306,19,-6.63
7307,19,-2.03
7308,19,0.0
7309,19,10.0
7310,19,0.0
7311,19,3.7
7312,19,5.57
7313,19,0.0
7314,19,6.02
7315,19,4.64
7316,19,5.51
7317,19,5.27
7318,19,0.0
7319,19,4.69
7320,19,-10.0
7321,19,-5.0
7322,19,3.95
7323,19,-4.55
7324,19,0.0
7325,19,-10.0
7326,19,1.56
7327,19,-2.67
7328,19,0.0
7329,19,-4.96
7330,19,3.58
7331,19,5.24
7332,19,3.17
7333,19,3.17
7334,19,-5.0
7335,19,0.0
7336,19,-7.15
7337,19,2.36
7338,19,0.0
7339,19,0.0
7340,19,-2.8
7341,19,0.0
7342,19,3.94
7343,19,-2.23
7344,19,9.67
7345,19,0.33
7346,19,-0.33
7347,19,-2.95
7348,19,-6.71
7349,19,0.0
7350,19,0.0
7351,19,0.0
7352,19,6.91
7353,19,-4.05
7354,19,4.76
7355,19,-6.0
7356,19,3.6
7357,19,-3.42
7358,19,-2.52
7359,19,-4.59
7360,19,0.0
7361,19,5.33
7362,19,0.0
7363,19,-10.0
7364,19,0.0
7365,19,-10.0
7366,19,-6.63
7367,19,-3.96
7368,19,-5.43
7369,19,3.98
7370,19,-2.89
7371,19,-10.0
7372,19,0.0
7373,19,4.91
7374,19,4.72
7375,19,3.25
7376,19,3.79
7377,19,-3.42
7378,19,4.34
7379,19,0.0
7380,19,0.0
7381,19,3.72
7382,19,-4.75
7383,19,5.28
7384,19,3.24
7385,19,-5.57
7386,19,-0.33
7387,19,5.04
7388,19,6.72
7389,19,3.08
7390,19,-4.72
7391,19,0.0
7392,19,0.0
7393,19,10.0
7394,19,0.0
7395,19,3.41
7396,19,1.61
7397,19,-4.6
7398,19,4.0
7399,19,4.55
7400,19,0.0
7401,19,7.89
7402,19,-10.0
7403,19,1.34
7404,19,0.0
7405,19,4.88
7406,19,1.18
7407,19,5.89
7408,19,-1.69
7409,19,-6.54
7410,19,-10.0
7411,19,-10.0
7412,19,3.19
7413,19,-7.03
7414,19,-10.0
7415,19,2.93
7416,19,0.0
7417,19,3.94
7418,19,10.0
7419,19,0.0
7420,19,-5.05
7421,19,10.0
7422,19,-2.32
7423,19,4.29
7424,19,-9.94
7425,19,4.29
7426,19,-6.12
7427,19,1.13
7428,19,1.1
7429,19,-6.4
7430,19,3.82
7431,19,0.0
7432,19,5.92
7433,19,6.47
7434,19,7.03
7435,19,-5.88
7436,19,-3.03
7437,19,0.0
7438,19,-1.24
7439,19,6.09
7440,19,5.2
7441,19,-9.81
7442,19,3.37
7443,19,3.35
7444,19,3.46
7445,19,-2.66
7446,19,2.09
7447,19,-6.43
7448,19,0.0
7449,19,-10.0
7450,19,6.6
7451,19,-6.95
7452,19,0.0
7453,19,-3.58
7454,19,-10.0
7455,19,3.7
7456,19,0.88
7457,19,-9.19
7458,19,0.0
7459,19,7.03
7460,19,-0.24
7461,19,0.77
7462,19,-4.63
7463,19,-5.51
7464,19,3.1
7465,19,0.0
7466,19,7.0
7467,19,3.77
7468,19,2.08
7469,19,5.61
7470,19,8.58
7471,19,-6.79
7472,19,-0.32
7473,19,4.19
7474,19,-6.54
7475,19,-10.0
7476,19,3.43
7477,19,2.07
7478,19,0.0
7479,19,-10.0
7480,19,-5.74
7481,19,9.51
7482,19,0.0
7483,19,0.0
7484,19,-10.0
7485,19,0.55
7486,19,0.0
7487,19,-4.55
7488,19,0.0
7489,19,-10.0
7490,19,0.0
7491,19,3.33
7492,19,0.74
7493,19,0.0
7494,19,-4.5
7495,19,-5.12
7496,19,8.48
7497,19,0.0
7498,19,0.0
7499,19,1.28
7500,19,-5.04
7501,19,10.0
7502,19,-6.24
7503,19,-8.7
7504,19,0.0
7505,19,-10.0
7506,19,-9.92
7507,19,-7.22
7508,19,-10.0
7509,19,-10.0
7510,19,-9.37
7511,19,-9.71
7512,19,-3.29
7513,19,0.98
7514,19,3.44
7515,19,0.0
7516,19,4.47
7517,19,0.0
7518,19,-5.93
7519,19,-4.31
7520,19,-4.55
7521,19,5.5
7522,19,0.0
7523,19,-2.71
7524,19,-2.37
7525,19,-3.25
7526,19,2.16
7527,19,-9.4
7528,19,-1.38
7529,19,0.0
7530,19,-7.51
7531,19,2.2
7532,19,0.0
7533,19,2.08
7534,19,2.08
7535,19,0.0
7536,19,0.0
7537,19,-5.95
7538,19,1.52
7539,19,2.6
7540,19,10.0
7541,19,9.13
7542,19,2.57
7543,19,5.41
7544,19,0.0
7545,19,0.0
7546,19,4.02
7547,19,-3.3
7548,19,9.7
7549,19,-10.0
7550,19,6.99
7551,19,0.0
7552,19,4.05
7553,19,8.51
7554,19,5.37
7555,19,8.62
7556,19,0.0
7557,19,-5.82
7558,19,6.26
7559,19,2.54
7560,19,-1.28
7561,19,3.85
7562,19,-2.93
7563,19,-9.93
7564,19,6.5
7565,19,-10.0
7566,19,2.89
7567,19,-8.37
7568,19,3.97
7569,19,-8.16
7570,19,10.0
7571,19,0.33
7572,19,-6.34
7573,19,1.46
7574,19,0.0
7575,19,-2.54
7576,19,3.77
7577,19,6.61
7578,19,10.0
7579,19,-7.9
7580,19,0.0
7581,19,-7.97
7582,19,-7.03
7583,19,0.0
7584,19,-4.39
7585,19,0.0
7586,19,0.23
7587,19,1.71
7588,19,4.18
7589,19,-0.33
7590,19,0.0
7591,19,2.34
7592,19,-2.25
7593,19,5.0
7594,19,10.0
7595,19,0.0
7596,19,-3.04
7597,19,-4.37
7598,19,2.4
7599,19,0.0
7600,19,3.48
7601,19,0.0
7602,19,2.01
7603,19,-3.97
7604,19,10.0
7605,19,-10.0
7606,19,0.0
7607,19,-6.92
7608,19,-3.33
7609,19,-10.0
7610,19,-3.56
7611,19,1.93
7612,19,6.95
7613,19,3.78
7614,19,-0.03
7615,19,-5.08
7616,19,6.69
7617,19,5.1
7618,19,-4.95
7619,19,-6.2
7620,19,0.87
7621,19,-10.0
7622,19,0.0
7623,19,5.73
7624,19,-8.46
7625,19,10.0
7626,19,2.56
7627,19,-9.47
7628,19,-10.0
7629,19,-20.0
7630,19,-5.0
7631,19,-5.16
7632,19,0.0
7633,19,-10.0
7634,19,2.35
7635,19,0.0
7636,19,8.7
7637,19,0.0
7638,19,4.13
7639,19,0.78
7640,19,1.18
7641,19,4.13
7642,19,1.62
7643,19,-6.84
7644,19,0.0
7645,19,-5.81
7646,19,2.15
7647,19,0.0
7648,19,3.58
7649,19,-10.0
7650,19,-3.41
7651,19,0.11
7652,19,3.54
7653,19,0.0
7654,19,1.9
7655,19,-5.56
7656,19,0.0
7657,19,0.0
7658,19,-10.0
7659,19,6.18
7660,19,2.96
7661,19,-8.66
7662,19,-9.59
7663,19,2.4
7664,19,-9.46
7665,19,6.99
7666,19,0.0
7667,19,4.8
7668,19,0.0
7669,19,-10.0
7670,19,3.66
7671,19,-20.0
7672,19,2.39
7673,19,-0.55
7674,19,-10.0
7675,19,10.0
7676,19,4.94
7677,19,-10.0
7678,19,-8.1
7679,19,2.64
7680,19,5.04
7681,19,-5.12
7682,19,-4.47
7683,19,3.98
7684,19,-10.0
7685,19,-3.14
7686,19,-2.66
7687,19,-5.98
7688,19,0.0
7689,19,0.0
7690,19,-4.84
7691,19,1.44
7692,19,-3.21
7693,19,-1.22
7694,19,0.0
7695,19,-9.51
7696,19,-7.93
7697,19,2.52
7698,19,4.59
3,21,-4.59
6,21,9.9
7,21,5.61
10,21,4.47
46,21,0.0
47,21,-5.53
63,21,-8.78
64,21,1.75
65,21,1.16
68,21,1.18
70,21,-9.29
77,21,1.81
88,21,2.55
90,21,8.3
92,21,7.26
110,21,-6.97
116,21,4.75
117,21,2.27
150,21,2.97
151,21,-1.91
153,21,3.8
158,21,-2.87
160,21,-2.13
164,21,4.9
166,21,-1.71
169,21,1.18
172,21,0.0
193,21,0.0
201,21,-10.0
209,21,7.07
212,21,0.0
225,21,2.15
239,21,0.0
244,21,-9.67
246,21,0.0
270,21,-2.4399999999999995
290,21,3.13
296,21,6.75
298,21,3.98
299,21,0.0
307,21,5.2
308,21,4.51
324,21,0.0
335,21,0.0
336,21,3.82
353,21,4.59
362,21,-6.75
381,21,1.79
388,21,0.0
392,21,0.0
393,21,0.0
398,21,2.52
419,21,1.12
421,21,10.0
426,21,-7.3
427,21,3.17
446,21,0.0
448,21,0.0
451,21,0.0
453,21,-4.8
458,21,-7.27
462,21,0.0
466,21,8.17
470,21,-5.45
474,21,-10.0
479,21,4.88
488,21,0.0
489,21,-0.73
500,21,0.0
501,21,0.0
506,21,-10.0
507,21,-9.01
511,21,6.83
515,21,6.67
527,21,1.61
528,21,-7.26
549,21,0.0
554,21,-1.71
561,21,6.46
568,21,4.92
569,21,0.0
574,21,-3.98
581,21,0.0
584,21,1.52
591,21,2.32
593,21,9.15
595,21,0.0
614,21,3.94
617,21,0.0
618,21,0.0
621,21,-5.84
644,21,10.0
647,21,5.16
664,21,0.0
676,21,0.0
678,21,4.31
697,21,0.0
699,21,9.84
707,21,9.31
710,21,-1.46
714,21,1.26
719,21,-4.63
744,21,6.87
751,21,3.66
755,21,-4.8
759,21,0.0
763,21,1.14
770,21,10.0
796,21,0.81
799,21,3.07
800,21,1.1
801,21,0.0
809,21,20.0
811,21,0.0
812,21,7.37
815,21,1.59
816,21,5.41
818,21,9.61
820,21,3.05
821,21,-4.88
823,21,2.59
825,21,0.0
827,21,6.02
828,21,-1.99
831,21,6.83
834,21,0.0
835,21,-4.82
836,21,0.0
838,21,-2.94
843,21,-6.34
853,21,0.0
867,21,7.03
878,21,-1.95
884,21,15.61
890,21,-7.21
893,21,1.51
894,21,9.31
900,21,3.13
901,21,0.0
905,21,7.44
926,21,0.0
931,21,2.42
941,21,3.7
944,21,3.27
945,21,1.95
948,21,0.0
957,21,7.48
966,21,-1.13
1002,21,-4.39
1011,21,7.36
1022,21,10.0
1023,21,-3.54
1028,21,6.88
1044,21,7.68
1049,21,7.24
1060,21,0.0
1062,21,-7.56
1067,21,0.0
1069,21,5.16
1076,21,0.0
1082,21,10.0
1083,21,0.0
1092,21,1.1
1095,21,3.56
1098,21,10.0
1121,21,0.0
1133,21,-6.87
1135,21,10.0
1137,21,5.12
1138,21,0.0
1149,21,-0.73
1152,21,0.0
1154,21,0.0
1163,21,0.0
1182,21,2.5
1196,21,4.51
1211,21,5.63
1216,21,9.92
1219,21,9.98
1222,21,0.0
1223,21,-3.25
1225,21,-2.52
1228,21,9.63
1233,21,1.44
1238,21,-6.84
1239,21,-9.69
1247,21,0.0
1250,21,-6.73
1251,21,0.0
1258,21,-1.83
1270,21,2.24
1271,21,0.0
1273,21,4.84
1275,21,4.39
1292,21,0.0
1306,21,10.0
1311,21,-8.5
1316,21,0.0
1322,21,2.28
1336,21,0.0
1342,21,9.8
1344,21,1.34
1346,21,1.84
1353,21,0.0
1363,21,-4.43
1364,21,-6.12
1365,21,-9.84
1367,21,0.0
1377,21,1.1
1379,21,2.56
1380,21,0.98
1386,21,8.62
1391,21,0.0
1405,21,0.0
1407,21,0.0
1408,21,2.68
1409,21,-6.57
1424,21,-7.92
1425,21,6.3
1429,21,0.0
1442,21,0.0
1444,21,0.98
1446,21,1.6
1454,21,0.0
1456,21,-4.78
1462,21,2.66
1476,21,-3.58
1478,21,4.96
1480,21,0.0
1489,21,-1.91
1497,21,-0.83
1523,21,-3.84
1524,21,-10.0
1530,21,1.45
1533,21,3.78
1547,21,-3.5
1560,21,6.06
1565,21,4.92
1569,21,3.29
1579,21,1.12
1637,21,7.58
1645,21,0.73
1677,21,5.08
1678,21,7.54
1680,21,-2.13
1685,21,10.0
1696,21,5.28
1703,21,10.0
1709,21,-0.24
1712,21,-1.38
1721,21,1.93
1732,21,0.85
1740,21,-6.89
1743,21,3.54
1744,21,10.0
1754,21,-3.74
1759,21,-3.41
1763,21,0.0
1770,21,-2.78
1788,21,3.68
1793,21,0.0
1803,21,2.28
1820,21,-10.0
1821,21,6.38
1828,21,0.0
1837,21,1.71
1840,21,10.0
1844,21,0.0
1857,21,0.0
1880,21,2.68
1907,21,3.54
1920,21,0.0
1947,21,0.0
1959,21,4.76
1963,21,0.93
1966,21,0.0
1975,21,6.42
2002,21,-6.63
2011,21,6.42
2013,21,0.0
2016,21,9.88
2021,21,0.61
2025,21,10.0
2026,21,5.73
2040,21,-2.89
2078,21,1.38
2081,21,0.28
2085,21,2.7
2144,21,-2.07
2154,21,0.66
2178,21,-1.18
2188,21,0.0
2195,21,5.69
2197,21,7.2
2202,21,0.0
2206,21,0.0
2207,21,3.9
2225,21,-5.6
2242,21,0.0
2250,21,0.93
2259,21,0.0
2277,21,5.81
2291,21,1.3
2301,21,-5.37
2302,21,0.0
2304,21,0.0
2320,21,-10.0
2331,21,-6.79
2348,21,-10.0
2353,21,3.94
2356,21,9.96
2357,21,0.73
2361,21,4.43
2362,21,-9.5
2373,21,0.0
2375,21,0.98
2401,21,-8.33
2404,21,0.0
2406,21,-1.95
2417,21,6.67
2419,21,4.92
2427,21,9.0
2431,21,0.73
2435,21,0.0
2441,21,-10.0
2447,21,8.96
2452,21,0.0
2472,21,4.51
2489,21,-6.67
2501,21,10.0
2509,21,0.0
2513,21,-7.56
2517,21,0.0
2519,21,-10.0
2529,21,5.08
2533,21,-9.64
2534,21,-5.61
2537,21,0.0
2538,21,5.16
2542,21,-3.29
2544,21,6.46
2546,21,2.77
2552,21,4.39
2561,21,4.48
2563,21,0.0
2564,21,-3.9
2567,21,2.6
2584,21,0.0
2586,21,4.21
2628,21,-2.38
2636,21,-0.98
2642,21,10.0
2644,21,2.36
2653,21,1.95
2658,21,2.93
2663,21,0.0
2664,21,0.51
2676,21,-7.32
2683,21,-10.0
2684,21,0.0
2696,21,-8.62
2718,21,1.91
2719,21,1.99
2725,21,0.0
2732,21,3.37
2733,21,5.59
2734,21,4.19
2736,21,2.99
2737,21,6.38
2761,21,0.0
2787,21,0.0
2792,21,4.23
2803,21,0.0
2807,21,0.0
2810,21,1.14
2821,21,2.36
2829,21,0.77
2854,21,0.0
2861,21,0.0
2864,21,6.42
2896,21,8.86
2900,21,10.0
2902,21,0.0
2923,21,0.0
2927,21,10.0
2928,21,0.0
2933,21,-8.01
2934,21,-10.0
2949,21,2.34
2955,21,-10.0
2958,21,-1.1
2961,21,-5.22
2969,21,0.0
2970,21,10.0
2983,21,0.0
2984,21,0.0
3027,21,3.19
3033,21,0.0
3037,21,6.1
3041,21,-3.58
3048,21,7.15
3049,21,0.0
3057,21,0.0
3059,21,-2.2
3067,21,10.0
3071,21,7.18
3072,21,5.53
3073,21,7.7
3080,21,0.0
3088,21,19.23
3098,21,0.0
3120,21,0.0
3124,21,6.18
3131,21,-10.0
3134,21,-5.77
3141,21,0.0
3142,21,0.0
3154,21,0.0
3176,21,-1.54
3230,21,2.2
3239,21,-3.98
3246,21,4.07
3250,21,0.0
3253,21,-4.37
3260,21,1.79
3268,21,4.07
3272,21,-4.12
3275,21,0.0
3277,21,-6.22
3294,21,6.12
3295,21,-10.0
3304,21,4.67
3307,21,5.69
3320,21,7.36
3321,21,6.75
3333,21,0.0
3336,21,0.0
3338,21,-6.01
3340,21,-8.96
3347,21,0.0
3368,21,-9.21
3374,21,-9.51
3380,21,2.73
3381,21,0.0
3383,21,-8.91
3392,21,0.0
3404,21,1.18
3406,21,1.91
3425,21,0.0
3438,21,3.99
3452,21,-10.0
3455,21,0.0
3457,21,10.0
3477,21,2.11
3492,21,-1.49
3493,21,-7.89
3498,21,-9.59
3499,21,0.58
3501,21,0.0
3502,21,7.48
3512,21,2.4
3514,21,0.0
3519,21,-0.42
3520,21,4.66
3524,21,0.0
3534,21,0.0
3536,21,4.68
3546,21,2.4
3561,21,0.0
3570,21,7.48
3593,21,0.0
3608,21,1.61
3612,21,0.0
3623,21,9.27
3636,21,0.0
3667,21,7.58
3672,21,0.0
3686,21,10.0
3688,21,0.0
3694,21,0.98
3705,21,1.8
3726,21,0.14
3729,21,0.0
3743,21,2.48
3756,21,5.73
3787,21,7.3
3788,21,0.0
3790,21,0.0
3791,21,2.66
3812,21,-6.81
3833,21,2.91
3835,21,-1.34
3841,21,-8.05
3877,21,-4.13
3878,21,0.0
3906,21,-5.37
3909,21,-2.97
3924,21,0.0
3937,21,2.01
3952,21,0.0
3956,21,-0.08
3960,21,1.3
3965,21,-0.16
3971,21,2.36
4006,21,2.36
4058,21,0.0
4107,21,2.17
4112,21,0.0
4114,21,-7.01
4128,21,-4.47
4134,21,0.0
4138,21,-10.0
4141,21,-8.09
4154,21,3.5
4160,21,0.0
4198,21,5.91
4200,21,3.3
4211,21,-6.26
4237,21,3.58
4245,21,0.0
4255,21,-3.05
4285,21,1.12
4289,21,-1.7
4297,21,1.5
4307,21,3.94
4323,21,5.61
4324,21,5.43
4327,21,-3.74
4347,21,10.0
4354,21,5.53
4368,21,6.91
4370,21,0.0
4373,21,4.93
4376,21,5.45
4377,21,4.88
4380,21,0.0
4388,21,5.89
4393,21,-8.33
4400,21,5.52
4410,21,3.29
4419,21,3.54
4423,21,0.0
4430,21,10.0
4435,21,0.0
4437,21,-7.48
4447,21,0.0
4475,21,10.0
4476,21,1.87
4477,21,-9.59
4485,21,0.0
4488,21,-3.05
4492,21,3.01
4494,21,3.13
4527,21,0.0
4533,21,-1.14
4534,21,0.0
4545,21,-8.92
4548,21,4.11
4552,21,-7.97
4572,21,0.0
4578,21,-10.0
4579,21,1.87
4601,21,3.96
4620,21,0.0
4621,21,-13.29
4633,21,10.0
4636,21,0.0
4641,21,-7.09
4651,21,6.99
4652,21,3.21
4671,21,6.42
4672,21,-1.93
4680,21,1.87
4687,21,-1.06
4690,21,1.5
4693,21,0.0
4699,21,0.0
4706,21,2.05
4710,21,-0.28
4712,21,0.0
4722,21,-10.0
4730,21,-12.68
4733,21,10.0
4743,21,-5.2
4755,21,0.0
4761,21,8.13
4769,21,0.0
4775,21,-7.58
4780,21,3.72
4781,21,5.12
4794,21,7.68
4803,21,2.2
4811,21,0.0
4834,21,-0.33
4840,21,2.68
4841,21,0.0
4842,21,2.56
4853,21,0.0
4858,21,0.0
4864,21,-7.44
4866,21,9.31
4877,21,-3.46
4885,21,9.89
4888,21,5.28
4897,21,3.13
4918,21,5.44
4921,21,4.19
4931,21,0.0
4938,21,2.85
4939,21,5.16
4940,21,6.42
4943,21,0.0
4955,21,0.0
4965,21,0.0
4967,21,1.87
4975,21,-9.11
4983,21,7.78
4990,21,4.67
4998,21,0.0
5003,21,0.0
5006,21,0.0
5019,21,7.03
5024,21,0.0
5039,21,0.0
5041,21,4.39
5045,21,0.0
5053,21,4.23
5062,21,-9.67
5063,21,2.24
5070,21,3.17
5091,21,0.0
5102,21,3.12
5106,21,2.12
5111,21,0.0
5118,21,3.05
5136,21,1.87
5145,21,0.0
5163,21,1.63
5170,21,3.5
5181,21,-1.46
5208,21,0.0
5211,21,-3.77
5214,21,-2.42
5224,21,0.0
5245,21,0.0
5259,21,9.65
5260,21,4.59
5274,21,1.42
5278,21,1.95
5308,21,9.74
5323,21,3.84
5327,21,5.17
5328,21,0.0
5329,21,0.0
5336,21,0.0
5347,21,8.9
5355,21,0.0
5356,21,0.0
5360,21,10.0
5363,21,0.0
5378,21,1.43
5384,21,-8.14
5390,21,-4.23
5394,21,3.52
5398,21,-9.57
5427,21,-1.4
5428,21,6.04
5452,21,-3.66
5453,21,10.0
5457,21,-5.49
5458,21,0.0
5462,21,0.0
5466,21,0.0
5515,21,0.77
5519,21,1.34
5527,21,9.24
5551,21,-9.26
5556,21,-8.54
5570,21,3.13
5574,21,1.19
5583,21,0.0
5584,21,0.0
5608,21,1.59
5614,21,-4.23
5615,21,-6.02
5617,21,-10.0
5621,21,0.0
5630,21,0.0
5631,21,0.0
5648,21,0.0
5652,21,0.0
5670,21,0.0
5684,21,0.0
5699,21,-8.84
5710,21,-10.0
5716,21,1.72
5723,21,4.84
5728,21,-0.53
5735,21,0.0
5737,21,0.0
5739,21,0.0
5742,21,-2.34
5759,21,0.0
5780,21,7.73
5781,21,0.77
5795,21,-6.06
5799,21,0.0
5803,21,-1.59
5840,21,1.63
5858,21,0.0
5859,21,0.0
5864,21,0.24
5873,21,-4.18
5899,21,-3.67
5906,21,18.09
5928,21,8.03
5930,21,2.98
5939,21,0.0
5940,21,2.62
5955,21,4.01
5956,21,1.31
5960,21,0.0
5969,21,0.0
5973,21,0.0
5976,21,-3.61
5981,21,2.98
5993,21,0.0
5994,21,2.67
5999,21,0.0
6004,21,-8.17
6007,21,0.0
6036,21,1.41
6054,21,0.0
6066,21,0.0
6084,21,2.02
6110,21,9.59
6112,21,-9.72
6118,21,-4.15
6125,21,1.87
6128,21,-6.32
6133,21,0.0
6144,21,0.0
6153,21,0.0
6163,21,3.62
6165,21,-9.3
6178,21,0.65
6180,21,0.0
6196,21,6.02
6206,21,-5.12
6219,21,0.0
6230,21,1.1
6271,21,-0.48
6279,21,4.8
6283,21,0.33
6291,21,4.84
6318,21,7.15
6323,21,0.0
6336,21,2.34
6347,21,-2.43
6374,21,9.35
6381,21,3.62
6382,21,4.8
6384,21,2.86
6388,21,-6.5
6390,21,1.8
6395,21,5.85
6402,21,0.0
6403,21,10.0
6406,21,0.0
6422,21,0.0
6435,21,3.29
6459,21,2.86
6465,21,7.26
6471,21,6.37
6482,21,1.14
6508,21,0.0
6509,21,-10.0
6514,21,-2.6
6516,21,9.11
6518,21,-9.63
6524,21,0.0
6547,21,1.41
6562,21,5.85
6566,21,4.15
6572,21,0.0
6577,21,0.0
6602,21,7.41
6645,21,-10.0
6646,21,0.0
6678,21,0.0
6683,21,6.38
6690,21,0.0
6691,21,-4.68
6693,21,-9.42
6707,21,8.78
6711,21,10.0
6721,21,0.0
6722,21,0.0
6739,21,0.0
6767,21,0.0
6769,21,0.0
6791,21,2.61
6809,21,1.73
6810,21,2.85
6824,21,-10.0
6838,21,0.0
6841,21,0.0
6847,21,-2.62
6849,21,0.0
6850,21,4.19
6874,21,-10.0
6895,21,-7.68
6897,21,-2.48
6910,21,0.0
6920,21,-3.13
6952,21,0.0
6967,21,-7.27
6977,21,2.32
6978,21,-4.23
6980,21,10.0
6983,21,1.26
6984,21,7.34
7035,21,0.0
7050,21,0.0
7052,21,0.0
7055,21,-1.04
7077,21,10.0
7087,21,3.03
7091,21,-7.45
7101,21,0.0
7107,21,3.78
7112,21,0.0
7114,21,0.42
7126,21,7.03
7127,21,-7.35
7131,21,2.03
7133,21,-1.79
7135,21,7.89
7155,21,10.0
7168,21,7.15
7185,21,2.44
7188,21,-5.49
7192,21,0.0
7214,21,8.41
7215,21,4.3
7254,21,3.29
7257,21,-2.11
7261,21,10.0
7265,21,0.0
7268,21,1.1
7271,21,2.76
7276,21,0.93
7283,21,-3.25
7288,21,-1.98
7289,21,3.26
7303,21,0.0
7304,21,2.53
7310,21,0.0
7317,21,-2.76
7326,21,2.31
7328,21,0.0
7330,21,3.38
7332,21,0.0
7359,21,1.87
7364,21,2.68
7365,21,-2.24
7373,21,16.32
7381,21,0.0
7393,21,0.0
7405,21,6.13
7406,21,-1.67
7422,21,0.0
7437,21,0.0
7459,21,6.22
7466,21,-7.22
7477,21,1.83
7478,21,0.0
7489,21,3.44
7496,21,7.91
7497,21,0.0
7521,21,0.0
7528,21,6.71
7559,21,-2.5
7564,21,4.66
7567,21,8.17
7572,21,2.2
7579,21,4.16
7585,21,9.46
7621,21,-10.0
7633,21,10.0
7634,21,4.15
7636,21,5.85
7652,21,5.91
7657,21,0.0
7675,21,-2.29
7677,21,-3.29
7694,21,0.0
7697,21,5.37
6,22,-5.26
92,22,9.65
120,22,-7.54
150,22,0.0
153,22,-4.7
158,22,-10.0
160,22,9.72
166,22,5.47
169,22,2.24
190,22,7.36
201,22,0.0
212,22,-11.79
225,22,1.95
258,22,0.0
267,22,3.54
284,22,1.95
290,22,1.42
296,22,-7.36
298,22,3.74
299,22,0.0
308,22,3.13
324,22,0.0
342,22,0.0
344,22,1.75
392,22,0.0
445,22,-8.09
461,22,0.0
462,22,0.0
470,22,0.0
489,22,2.11
506,22,0.0
511,22,6.87
588,22,2.93
607,22,6.5
617,22,0.0
645,22,0.0
671,22,0.93
678,22,-6.91
697,22,2.24
699,22,0.0
714,22,1.5
736,22,-8.05
742,22,-9.55
744,22,0.0
757,22,0.0
770,22,0.0
794,22,2.76
801,22,-10.0
802,22,-9.59
808,22,2.97
815,22,1.37
821,22,-9.07
825,22,-3.62
826,22,0.0
828,22,-1.79
829,22,-3.82
833,22,-0.13
835,22,-9.98
838,22,6.02
849,22,3.82
865,22,-1.75
866,22,-1.95
890,22,9.14
901,22,0.0
948,22,0.0
965,22,0.0
1009,22,6.61
1022,22,-5.28
1023,22,0.0
1034,22,0.0
1038,22,0.0
1053,22,0.0
1062,22,0.0
1069,22,0.0
1080,22,-10.0
1082,22,10.0
1115,22,6.22
1138,22,0.0
1176,22,3.04
1185,22,0.0
1196,22,0.0
1211,22,0.0
1222,22,0.0
1223,22,-2.8
1233,22,1.73
1258,22,-3.82
1269,22,0.0
1270,22,0.0
1271,22,-9.67
1297,22,-7.48
1299,22,0.0
1306,22,10.0
1316,22,3.62
1322,22,2.93
1342,22,1.26
1365,22,-1.38
1368,22,-9.65
1373,22,2.97
1380,22,-0.69
1391,22,0.0
1407,22,-9.35
1409,22,-2.74
1446,22,1.97
1454,22,0.0
1456,22,-8.19
1489,22,-3.19
1499,22,2.17
1524,22,0.0
1527,22,0.0
1540,22,-4.51
1640,22,-6.87
1645,22,-4.27
1652,22,0.0
1680,22,-7.95
1685,22,0.0
1696,22,-6.91
1703,22,-10.0
1704,22,1.18
1721,22,2.3
1723,22,-8.09
1759,22,-5.91
1793,22,0.0
1803,22,2.52
1806,22,0.0
1828,22,-2.6
1863,22,2.98
1885,22,1.14
1903,22,0.0
1907,22,-7.6
1959,22,1.18
1963,22,-9.8
2011,22,4.23
2013,22,0.0
2021,22,0.0
2040,22,0.0
2078,22,-10.0
2144,22,5.57
2153,22,-2.64
2154,22,-5.19
2178,22,0.0
2182,22,0.0
2195,22,4.39
2202,22,0.0
2207,22,4.78
2294,22,10.0
2317,22,-10.0
2320,22,-10.0
2331,22,-6.54
2361,22,3.78
2375,22,-1.18
2387,22,-7.76
2399,22,0.0
2427,22,-2.91
2441,22,-5.96
2452,22,0.0
2495,22,0.0
2506,22,-6.02
2513,22,-7.03
2517,22,-1.75
2533,22,5.0
2534,22,-5.16
2537,22,0.0
2542,22,0.0
2586,22,-10.0
2627,22,-1.16
2634,22,0.0
2636,22,1.67
2653,22,1.99
2663,22,0.0
